RolloutNum, RadiusNN, NumNN, MCParticles, avgTimePerNeighbor, totalTimeSecs
335,2.25,5,0.084
336,2.25,5,0.092
337,2.25,5,0.131
338,2.25,5,0.212
339,2.25,5,0.111
340,2.25,5,0.078
341,2.25,5,0.103
342,2.25,5,0.064
343,2.25,5,0.056
344,2.25,5,0.051
345,2.25,5,0.052
346,2.25,5,0.064
347,2.25,5,0.058
348,2.25,5,0.056
349,2.25,5,0.055
350,2.25,5,0.074
351,2.25,5,0.057
352,2.25,5,0.046
353,2.25,5,0.056
354,2.25,5,0.05
355,2.25,5,0.045
356,2.25,5,0.043
357,2.25,5,0.046
358,2.25,5,0.056
359,2.25,5,0.056
360,2.25,5,0.09
361,2.25,5,0.103
362,2.25,5,0.101
363,2.25,5,0.094
364,2.25,5,0.089
365,2.25,5,0.146
